system:index,CO_density,City,Date,Ward,.geo
0000000000000000007a_0,0.03681040838942672,Banglore,01-01-2019,Sarvagna Nagar,
0000000000000000007a_1,0.04267376662213128,Banglore,01-04-2019,Sarvagna Nagar,
0000000000000000007a_2,0.023714602795007297,Banglore,01-07-2019,Sarvagna Nagar,
0000000000000000007a_3,0.034493965299356284,Banglore,01-10-2019,Sarvagna Nagar,
0000000000000000007a_4,0.03590739769925478,Banglore,01-01-2020,Sarvagna Nagar,
0000000000000000007a_5,0.04041884453495263,Banglore,01-04-2020,Sarvagna Nagar,
0000000000000000007a_6,0.02388619444378012,Banglore,01-07-2020,Sarvagna Nagar,
0000000000000000007a_7,0.03322079277592583,Banglore,01-10-2020,Sarvagna Nagar,
0000000000000000007b_0,0.036755230847985584,Banglore,01-01-2019,Hoysala Nagar,
0000000000000000007b_1,0.0426181403734589,Banglore,01-04-2019,Hoysala Nagar,
0000000000000000007b_2,0.023722624265939084,Banglore,01-07-2019,Hoysala Nagar,
0000000000000000007b_3,0.03466110435433605,Banglore,01-10-2019,Hoysala Nagar,
0000000000000000007b_4,0.0357078903435849,Banglore,01-01-2020,Hoysala Nagar,
0000000000000000007b_5,0.04033654117382214,Banglore,01-04-2020,Hoysala Nagar,
0000000000000000007b_6,0.023854517385248873,Banglore,01-07-2020,Hoysala Nagar,
0000000000000000007b_7,0.033167483926319234,Banglore,01-10-2020,Hoysala Nagar,
0000000000000000007c_0,0.036395266356779706,Banglore,01-01-2019,Jeevanbhima Nagar,
0000000000000000007c_1,0.0421569873843518,Banglore,01-04-2019,Jeevanbhima Nagar,
0000000000000000007c_2,0.023480672041913155,Banglore,01-07-2019,Jeevanbhima Nagar,
0000000000000000007c_3,0.03453956695243792,Banglore,01-10-2019,Jeevanbhima Nagar,
0000000000000000007c_4,0.035409781160011304,Banglore,01-01-2020,Jeevanbhima Nagar,
0000000000000000007c_5,0.0401955485577832,Banglore,01-04-2020,Jeevanbhima Nagar,
0000000000000000007c_6,0.023985053379419644,Banglore,01-07-2020,Jeevanbhima Nagar,
0000000000000000007c_7,0.03378770126594232,Banglore,01-10-2020,Jeevanbhima Nagar,
0000000000000000007d_0,0.0373895868768109,Banglore,01-01-2019,Sampangiram Nagar,
0000000000000000007d_1,0.04356424477792067,Banglore,01-04-2019,Sampangiram Nagar,
0000000000000000007d_2,0.0239241088648689,Banglore,01-07-2019,Sampangiram Nagar,
0000000000000000007d_3,0.03459096987773407,Banglore,01-10-2019,Sampangiram Nagar,
0000000000000000007d_4,0.03675831160131491,Banglore,01-01-2020,Sampangiram Nagar,
0000000000000000007d_5,0.04067407994680382,Banglore,01-04-2020,Sampangiram Nagar,
0000000000000000007d_6,0.024010557360596825,Banglore,01-07-2020,Sampangiram Nagar,
0000000000000000007d_7,0.03294357912753062,Banglore,01-10-2020,Sampangiram Nagar,
0000000000000000007e_0,0.03726228758399569,Banglore,01-01-2019,Ramaswamy Palya,
0000000000000000007e_1,0.04345494870610487,Banglore,01-04-2019,Ramaswamy Palya,
0000000000000000007e_2,0.024249442695754533,Banglore,01-07-2019,Ramaswamy Palya,
0000000000000000007e_3,0.03429178388057289,Banglore,01-10-2019,Ramaswamy Palya,
0000000000000000007e_4,0.03679461910247217,Banglore,01-01-2020,Ramaswamy Palya,
0000000000000000007e_5,0.040813669250006776,Banglore,01-04-2020,Ramaswamy Palya,
0000000000000000007e_6,0.02411725635986956,Banglore,01-07-2020,Ramaswamy Palya,
0000000000000000007e_7,0.0329044475737134,Banglore,01-10-2020,Ramaswamy Palya,
0000000000000000007f_0,0.03741507393005866,Banglore,01-01-2019,Jayamahal,
0000000000000000007f_1,0.043606963163465746,Banglore,01-04-2019,Jayamahal,
0000000000000000007f_2,0.02407309157775801,Banglore,01-07-2019,Jayamahal,
0000000000000000007f_3,0.03449814884034555,Banglore,01-10-2019,Jayamahal,
0000000000000000007f_4,0.0366734220163379,Banglore,01-01-2020,Jayamahal,
0000000000000000007f_5,0.040746864569631294,Banglore,01-04-2020,Jayamahal,
0000000000000000007f_6,0.024006731505308763,Banglore,01-07-2020,Jayamahal,
0000000000000000007f_7,0.033043161642159584,Banglore,01-10-2020,Jayamahal,
00000000000000000080_0,0.03707488114013328,Banglore,01-01-2019,Halsoor,
00000000000000000080_1,0.0428282163157598,Banglore,01-04-2019,Halsoor,
00000000000000000080_2,0.02368795605156204,Banglore,01-07-2019,Halsoor,
00000000000000000080_3,0.03452126391647208,Banglore,01-10-2019,Halsoor,
00000000000000000080_4,0.03620830989840569,Banglore,01-01-2020,Halsoor,
00000000000000000080_5,0.04048095234619344,Banglore,01-04-2020,Halsoor,
00000000000000000080_6,0.023949894744905113,Banglore,01-07-2020,Halsoor,
00000000000000000080_7,0.033003843484224006,Banglore,01-10-2020,Halsoor,
00000000000000000081_0,0.03725706387071258,Banglore,01-01-2019,Bharathi Nagar,
00000000000000000081_1,0.04325757906882386,Banglore,01-04-2019,Bharathi Nagar,
00000000000000000081_2,0.023894566921161802,Banglore,01-07-2019,Bharathi Nagar,
00000000000000000081_3,0.03453061475880082,Banglore,01-10-2019,Bharathi Nagar,
00000000000000000081_4,0.03650305253103629,Banglore,01-01-2020,Bharathi Nagar,
00000000000000000081_5,0.04047915279364874,Banglore,01-04-2020,Bharathi Nagar,
00000000000000000081_6,0.02398221936043716,Banglore,01-07-2020,Bharathi Nagar,
00000000000000000081_7,0.03302194355068456,Banglore,01-10-2020,Bharathi Nagar,
00000000000000000082_0,0.03738431176858066,Banglore,01-01-2019,Shivaji Nagar,
00000000000000000082_1,0.04351489211062341,Banglore,01-04-2019,Shivaji Nagar,
00000000000000000082_2,0.023937599657780306,Banglore,01-07-2019,Shivaji Nagar,
00000000000000000082_3,0.03452382117547537,Banglore,01-10-2019,Shivaji Nagar,
00000000000000000082_4,0.036593102228943894,Banglore,01-01-2020,Shivaji Nagar,
00000000000000000082_5,0.040553380512801405,Banglore,01-04-2020,Shivaji Nagar,
00000000000000000082_6,0.02396340145771412,Banglore,01-07-2020,Shivaji Nagar,
00000000000000000082_7,0.03312424411911867,Banglore,01-10-2020,Shivaji Nagar,
00000000000000000083_0,0.03745804933043456,Banglore,01-01-2019,Vasanth Nagar,
00000000000000000083_1,0.043720575115704034,Banglore,01-04-2019,Vasanth Nagar,
00000000000000000083_2,0.024189643649592155,Banglore,01-07-2019,Vasanth Nagar,
00000000000000000083_3,0.034691255812847516,Banglore,01-10-2019,Vasanth Nagar,
00000000000000000083_4,0.03694179673151058,Banglore,01-01-2020,Vasanth Nagar,
00000000000000000083_5,0.040864142501827926,Banglore,01-04-2020,Vasanth Nagar,
00000000000000000083_6,0.024303727074320308,Banglore,01-07-2020,Vasanth Nagar,
00000000000000000083_7,0.03288705176298496,Banglore,01-10-2020,Vasanth Nagar,
00000000000000000084_0,0.03724911345990586,Banglore,01-01-2019,Shantala Nagar,
00000000000000000084_1,0.04328695529705452,Banglore,01-04-2019,Shantala Nagar,
00000000000000000084_2,0.023608292552962137,Banglore,01-07-2019,Shantala Nagar,
00000000000000000084_3,0.03437366978684108,Banglore,01-10-2019,Shantala Nagar,
00000000000000000084_4,0.036499590466490976,Banglore,01-01-2020,Shantala Nagar,
00000000000000000084_5,0.0405657408569163,Banglore,01-04-2020,Shantala Nagar,
00000000000000000084_6,0.02393905533738256,Banglore,01-07-2020,Shantala Nagar,
00000000000000000084_7,0.03301468362635648,Banglore,01-10-2020,Shantala Nagar,
00000000000000000085_0,0.03672809592172449,Banglore,01-01-2019,Domlur,
00000000000000000085_1,0.04239217596013241,Banglore,01-04-2019,Domlur,
00000000000000000085_2,0.023810874784361426,Banglore,01-07-2019,Domlur,
00000000000000000085_3,0.034618142388504414,Banglore,01-10-2019,Domlur,
00000000000000000085_4,0.035614673174970954,Banglore,01-01-2020,Domlur,
00000000000000000085_5,0.040386099957590266,Banglore,01-04-2020,Domlur,
00000000000000000085_6,0.02400171051047189,Banglore,01-07-2020,Domlur,
00000000000000000085_7,0.03329249535106173,Banglore,01-10-2020,Domlur,
00000000000000000086_0,0.03633890581809885,Banglore,01-01-2019,Agaram,
00000000000000000086_1,0.04210602477866757,Banglore,01-04-2019,Agaram,
00000000000000000086_2,0.02379801075227182,Banglore,01-07-2019,Agaram,
00000000000000000086_3,0.03437264910843573,Banglore,01-10-2019,Agaram,
00000000000000000086_4,0.03536542740430205,Banglore,01-01-2020,Agaram,
00000000000000000086_5,0.04042422906639351,Banglore,01-04-2020,Agaram,
00000000000000000086_6,0.024052139129927944,Banglore,01-07-2020,Agaram,
00000000000000000086_7,0.03370765924687384,Banglore,01-10-2020,Agaram,
00000000000000000087_0,0.036878089634444985,Banglore,01-01-2019,Vannarpet,
00000000000000000087_1,0.04270199572611709,Banglore,01-04-2019,Vannarpet,
00000000000000000087_2,0.023818597138194064,Banglore,01-07-2019,Vannarpet,
00000000000000000087_3,0.034346042286061376,Banglore,01-10-2019,Vannarpet,
00000000000000000087_4,0.03610480780824253,Banglore,01-01-2020,Vannarpet,
00000000000000000087_5,0.04048726828503928,Banglore,01-04-2020,Vannarpet,
00000000000000000087_6,0.024087506488236356,Banglore,01-07-2020,Vannarpet,
00000000000000000087_7,0.03346589174062893,Banglore,01-10-2020,Vannarpet,
00000000000000000088_0,0.036930522293266745,Banglore,01-01-2019,Nilasandra,
00000000000000000088_1,0.042895217717940824,Banglore,01-04-2019,Nilasandra,
00000000000000000088_2,0.023801492044554378,Banglore,01-07-2019,Nilasandra,
00000000000000000088_3,0.034192653294305375,Banglore,01-10-2019,Nilasandra,
00000000000000000088_4,0.03602129650329294,Banglore,01-01-2020,Nilasandra,
00000000000000000088_5,0.04053385514942495,Banglore,01-04-2020,Nilasandra,
00000000000000000088_6,0.02411951266593805,Banglore,01-07-2020,Nilasandra,
00000000000000000088_7,0.03343733676574443,Banglore,01-10-2020,Nilasandra,
00000000000000000089_0,0.03713689589174936,Banglore,01-01-2019,Shanthi Nagar,
00000000000000000089_1,0.043018919932986996,Banglore,01-04-2019,Shanthi Nagar,
00000000000000000089_2,0.023781565277886916,Banglore,01-07-2019,Shanthi Nagar,
00000000000000000089_3,0.03417183309149172,Banglore,01-10-2019,Shanthi Nagar,
00000000000000000089_4,0.0363445073328678,Banglore,01-01-2020,Shanthi Nagar,
00000000000000000089_5,0.04051151888511223,Banglore,01-04-2020,Shanthi Nagar,
00000000000000000089_6,0.024006247226780235,Banglore,01-07-2020,Shanthi Nagar,
00000000000000000089_7,0.03317677592683888,Banglore,01-10-2020,Shanthi Nagar,
0000000000000000008a_0,0.03698884398672523,Banglore,01-01-2019,Jogupalya,
0000000000000000008a_1,0.04265673580126842,Banglore,01-04-2019,Jogupalya,
0000000000000000008a_2,0.023770528133924964,Banglore,01-07-2019,Jogupalya,
0000000000000000008a_3,0.03439847634182723,Banglore,01-10-2019,Jogupalya,
0000000000000000008a_4,0.035758438757256206,Banglore,01-01-2020,Jogupalya,
0000000000000000008a_5,0.04035037101965909,Banglore,01-04-2020,Jogupalya,
0000000000000000008a_6,0.023961174718199193,Banglore,01-07-2020,Jogupalya,
0000000000000000008a_7,0.0330390443221266,Banglore,01-10-2020,Jogupalya,
0000000000000000008b_0,0.03747153401770138,Banglore,01-01-2019,Chickpete,
0000000000000000008b_1,0.043888072026281415,Banglore,01-04-2019,Chickpete,
0000000000000000008b_2,0.023994884329164797,Banglore,01-07-2019,Chickpete,
0000000000000000008b_3,0.03443623981329172,Banglore,01-10-2019,Chickpete,
0000000000000000008b_4,0.037213508954843835,Banglore,01-01-2020,Chickpete,
0000000000000000008b_5,0.040917026731475695,Banglore,01-04-2020,Chickpete,
0000000000000000008b_6,0.02405301855303621,Banglore,01-07-2020,Chickpete,
0000000000000000008b_7,0.032994678353953054,Banglore,01-10-2020,Chickpete,
0000000000000000008c_0,0.03772854672301031,Banglore,01-01-2019,Cottonpete,
0000000000000000008c_1,0.04405911056568496,Banglore,01-04-2019,Cottonpete,
0000000000000000008c_2,0.024048937107458798,Banglore,01-07-2019,Cottonpete,
0000000000000000008c_3,0.03447111917326594,Banglore,01-10-2019,Cottonpete,
0000000000000000008c_4,0.03760084009008659,Banglore,01-01-2020,Cottonpete,
0000000000000000008c_5,0.041047144584809715,Banglore,01-04-2020,Cottonpete,
0000000000000000008c_6,0.024020570126926603,Banglore,01-07-2020,Cottonpete,
0000000000000000008c_7,0.032882460549712555,Banglore,01-10-2020,Cottonpete,
0000000000000000008d_0,0.03792609616936152,Banglore,01-01-2019,Binnipete,
0000000000000000008d_1,0.04409465282712423,Banglore,01-04-2019,Binnipete,
0000000000000000008d_2,0.024100508508134773,Banglore,01-07-2019,Binnipete,
0000000000000000008d_3,0.034582684575164835,Banglore,01-10-2019,Binnipete,
0000000000000000008d_4,0.0376304345827613,Banglore,01-01-2020,Binnipete,
0000000000000000008d_5,0.04116196831184855,Banglore,01-04-2020,Binnipete,
0000000000000000008d_6,0.024151528336260972,Banglore,01-07-2020,Binnipete,
0000000000000000008d_7,0.03283875194914691,Banglore,01-10-2020,Binnipete,
0000000000000000008e_0,0.03737189870390259,Banglore,01-01-2019,Dattatreya Temple,
0000000000000000008e_1,0.04383745684744974,Banglore,01-04-2019,Dattatreya Temple,
0000000000000000008e_2,0.024047849509238595,Banglore,01-07-2019,Dattatreya Temple,
0000000000000000008e_3,0.0345323407168515,Banglore,01-10-2019,Dattatreya Temple,
0000000000000000008e_4,0.037214833731024126,Banglore,01-01-2020,Dattatreya Temple,
0000000000000000008e_5,0.0411489753643831,Banglore,01-04-2020,Dattatreya Temple,
0000000000000000008e_6,0.024700077868827316,Banglore,01-07-2020,Dattatreya Temple,
0000000000000000008e_7,0.03241553423923943,Banglore,01-10-2020,Dattatreya Temple,
0000000000000000008f_0,0.03754923887056068,Banglore,01-01-2019,Gandhinagar,
0000000000000000008f_1,0.04394173466942476,Banglore,01-04-2019,Gandhinagar,
0000000000000000008f_2,0.024110910813975265,Banglore,01-07-2019,Gandhinagar,
0000000000000000008f_3,0.03450428125022755,Banglore,01-10-2019,Gandhinagar,
0000000000000000008f_4,0.03723362201758646,Banglore,01-01-2020,Gandhinagar,
0000000000000000008f_5,0.04095003554661374,Banglore,01-04-2020,Gandhinagar,
0000000000000000008f_6,0.02430628753413894,Banglore,01-07-2020,Gandhinagar,
0000000000000000008f_7,0.03273363413436322,Banglore,01-10-2020,Gandhinagar,
00000000000000000090_0,0.03764263458675152,Banglore,01-01-2019,Subhash Nagar,
00000000000000000090_1,0.04405416034187527,Banglore,01-04-2019,Subhash Nagar,
00000000000000000090_2,0.02415770212121577,Banglore,01-07-2019,Subhash Nagar,
00000000000000000090_3,0.03453873905786859,Banglore,01-10-2019,Subhash Nagar,
00000000000000000090_4,0.037481761216694505,Banglore,01-01-2020,Subhash Nagar,
00000000000000000090_5,0.04103321420118014,Banglore,01-04-2020,Subhash Nagar,
00000000000000000090_6,0.02448611375414773,Banglore,01-07-2020,Subhash Nagar,
00000000000000000090_7,0.032613906214002626,Banglore,01-10-2020,Subhash Nagar,
00000000000000000091_0,0.03775003530081384,Banglore,01-01-2019,Okalipuram,
00000000000000000091_1,0.04414256125224569,Banglore,01-04-2019,Okalipuram,
00000000000000000091_2,0.024267217696468207,Banglore,01-07-2019,Okalipuram,
00000000000000000091_3,0.03456992039644909,Banglore,01-10-2019,Okalipuram,
00000000000000000091_4,0.03750807431122416,Banglore,01-01-2020,Okalipuram,
00000000000000000091_5,0.041064262485500935,Banglore,01-04-2020,Okalipuram,
00000000000000000091_6,0.02445561408781192,Banglore,01-07-2020,Okalipuram,
00000000000000000091_7,0.03257490883641796,Banglore,01-10-2020,Okalipuram,
00000000000000000092_0,0.0378462265387412,Banglore,01-01-2019,Basaveshwara Nagar,
00000000000000000092_1,0.04435285847972737,Banglore,01-04-2019,Basaveshwara Nagar,
00000000000000000092_2,0.02417378309312299,Banglore,01-07-2019,Basaveshwara Nagar,
00000000000000000092_3,0.03468487031089682,Banglore,01-10-2019,Basaveshwara Nagar,
00000000000000000092_4,0.03726521986663129,Banglore,01-01-2020,Basaveshwara Nagar,
00000000000000000092_5,0.041539233492079525,Banglore,01-04-2020,Basaveshwara Nagar,
00000000000000000092_6,0.024845765361303524,Banglore,01-07-2020,Basaveshwara Nagar,
00000000000000000092_7,0.033482578331802335,Banglore,01-10-2020,Basaveshwara Nagar,
00000000000000000093_0,0.037847708333506966,Banglore,01-01-2019,Kamakshipalya,
00000000000000000093_1,0.04451989260242135,Banglore,01-04-2019,Kamakshipalya,
00000000000000000093_2,0.024206157015998677,Banglore,01-07-2019,Kamakshipalya,
00000000000000000093_3,0.03470459534595125,Banglore,01-10-2019,Kamakshipalya,
00000000000000000093_4,0.037320804476258365,Banglore,01-01-2020,Kamakshipalya,
00000000000000000093_5,0.041533690356586786,Banglore,01-04-2020,Kamakshipalya,
00000000000000000093_6,0.024712432984790807,Banglore,01-07-2020,Kamakshipalya,
00000000000000000093_7,0.03365527945972785,Banglore,01-10-2020,Kamakshipalya,
00000000000000000094_0,0.03788489314151731,Banglore,01-01-2019,Shivanagara,
00000000000000000094_1,0.04428255952497984,Banglore,01-04-2019,Shivanagara,
00000000000000000094_2,0.02427499624123001,Banglore,01-07-2019,Shivanagara,
00000000000000000094_3,0.034670978420603994,Banglore,01-10-2019,Shivanagara,
00000000000000000094_4,0.03751067236791817,Banglore,01-01-2020,Shivanagara,
00000000000000000094_5,0.04151426567631966,Banglore,01-04-2020,Shivanagara,
00000000000000000094_6,0.024683013181928497,Banglore,01-07-2020,Shivanagara,
00000000000000000094_7,0.03312209713640431,Banglore,01-10-2020,Shivanagara,
00000000000000000095_0,0.037884406347920445,Banglore,01-01-2019,Sriramamandir,
00000000000000000095_1,0.044209736199905716,Banglore,01-04-2019,Sriramamandir,
00000000000000000095_2,0.024347190524959438,Banglore,01-07-2019,Sriramamandir,
00000000000000000095_3,0.03464320079284176,Banglore,01-10-2019,Sriramamandir,
00000000000000000095_4,0.03755489456933532,Banglore,01-01-2020,Sriramamandir,
00000000000000000095_5,0.04131269491233845,Banglore,01-04-2020,Sriramamandir,
00000000000000000095_6,0.024491036823827656,Banglore,01-07-2020,Sriramamandir,
00000000000000000095_7,0.03273274279202734,Banglore,01-10-2020,Sriramamandir,
00000000000000000096_0,0.03759121406049685,Banglore,01-01-2019,Dayananda Nagar,
00000000000000000096_1,0.04409661270181504,Banglore,01-04-2019,Dayananda Nagar,
00000000000000000096_2,0.024191102968588105,Banglore,01-07-2019,Dayananda Nagar,
00000000000000000096_3,0.03453352669450157,Banglore,01-10-2019,Dayananda Nagar,
00000000000000000096_4,0.037436124462417716,Banglore,01-01-2020,Dayananda Nagar,
00000000000000000096_5,0.041268471057768485,Banglore,01-04-2020,Dayananda Nagar,
00000000000000000096_6,0.024598227524365312,Banglore,01-07-2020,Dayananda Nagar,
00000000000000000096_7,0.032334663146710366,Banglore,01-10-2020,Dayananda Nagar,
00000000000000000097_0,0.037721804534376166,Banglore,01-01-2019,Prakash Nagar,
00000000000000000097_1,0.044134097671790024,Banglore,01-04-2019,Prakash Nagar,
00000000000000000097_2,0.024125806071359304,Banglore,01-07-2019,Prakash Nagar,
00000000000000000097_3,0.034507349830024646,Banglore,01-10-2019,Prakash Nagar,
00000000000000000097_4,0.03744676605541281,Banglore,01-01-2020,Prakash Nagar,
00000000000000000097_5,0.0414382495930107,Banglore,01-04-2020,Prakash Nagar,
00000000000000000097_6,0.024619826782298494,Banglore,01-07-2020,Prakash Nagar,
00000000000000000097_7,0.032336790096655785,Banglore,01-10-2020,Prakash Nagar,
00000000000000000098_0,0.037820692010793654,Banglore,01-01-2019,Rajaji Nagar,
00000000000000000098_1,0.044326040640962135,Banglore,01-04-2019,Rajaji Nagar,
00000000000000000098_2,0.024130226590502575,Banglore,01-07-2019,Rajaji Nagar,
00000000000000000098_3,0.03458625566638108,Banglore,01-10-2019,Rajaji Nagar,
00000000000000000098_4,0.037386733078243965,Banglore,01-01-2020,Rajaji Nagar,
00000000000000000098_5,0.041616428236968254,Banglore,01-04-2020,Rajaji Nagar,
00000000000000000098_6,0.02484062476699276,Banglore,01-07-2020,Rajaji Nagar,
00000000000000000098_7,0.032780824204563894,Banglore,01-10-2020,Rajaji Nagar,
00000000000000000099_0,0.037815053794386794,Banglore,01-01-2019,Kaveripura,
00000000000000000099_1,0.044461698470320596,Banglore,01-04-2019,Kaveripura,
00000000000000000099_2,0.024300830741287405,Banglore,01-07-2019,Kaveripura,
00000000000000000099_3,0.03466798594684778,Banglore,01-10-2019,Kaveripura,
00000000000000000099_4,0.03745628562564927,Banglore,01-01-2020,Kaveripura,
00000000000000000099_5,0.04164974420296178,Banglore,01-04-2020,Kaveripura,
00000000000000000099_6,0.024667490046915208,Banglore,01-07-2020,Kaveripura,
00000000000000000099_7,0.03374983764305848,Banglore,01-10-2020,Kaveripura,
0000000000000000009a_0,0.038018934890853555,Banglore,01-01-2019,Govindaraja Nagar,
0000000000000000009a_1,0.044412450634474715,Banglore,01-04-2019,Govindaraja Nagar,
0000000000000000009a_2,0.024217120796033092,Banglore,01-07-2019,Govindaraja Nagar,
0000000000000000009a_3,0.034697608120731714,Banglore,01-10-2019,Govindaraja Nagar,
0000000000000000009a_4,0.03749616689994022,Banglore,01-01-2020,Govindaraja Nagar,
0000000000000000009a_5,0.041548887818638996,Banglore,01-04-2020,Govindaraja Nagar,
0000000000000000009a_6,0.024564461922333188,Banglore,01-07-2020,Govindaraja Nagar,
0000000000000000009a_7,0.03390746747260677,Banglore,01-10-2020,Govindaraja Nagar,
0000000000000000009b_0,0.03794340507314674,Banglore,01-01-2019,Agrahara Dasarahalli,
0000000000000000009b_1,0.044305664538088235,Banglore,01-04-2019,Agrahara Dasarahalli,
0000000000000000009b_2,0.024251322387812017,Banglore,01-07-2019,Agrahara Dasarahalli,
0000000000000000009b_3,0.03471398631002981,Banglore,01-10-2019,Agrahara Dasarahalli,
0000000000000000009b_4,0.037471418657767784,Banglore,01-01-2020,Agrahara Dasarahalli,
0000000000000000009b_5,0.041507867844319826,Banglore,01-04-2020,Agrahara Dasarahalli,
0000000000000000009b_6,0.024602120198462692,Banglore,01-07-2020,Agrahara Dasarahalli,
0000000000000000009b_7,0.033709128808241874,Banglore,01-10-2020,Agrahara Dasarahalli,
0000000000000000009c_0,0.03797725752448685,Banglore,01-01-2019,Dr. Raj Kumar Ward,
0000000000000000009c_1,0.04427186866314937,Banglore,01-04-2019,Dr. Raj Kumar Ward,
0000000000000000009c_2,0.024333170706304075,Banglore,01-07-2019,Dr. Raj Kumar Ward,
0000000000000000009c_3,0.03472120047115516,Banglore,01-10-2019,Dr. Raj Kumar Ward,
0000000000000000009c_4,0.03756270860257487,Banglore,01-01-2020,Dr. Raj Kumar Ward,
0000000000000000009c_5,0.04146448846975081,Banglore,01-04-2020,Dr. Raj Kumar Ward,
0000000000000000009c_6,0.024511577188715425,Banglore,01-07-2020,Dr. Raj Kumar Ward,
0000000000000000009c_7,0.033374233555523665,Banglore,01-10-2020,Dr. Raj Kumar Ward,
0000000000000000009d_0,0.03793454135494022,Banglore,01-01-2019,Marenahalli,
0000000000000000009d_1,0.04446667017507236,Banglore,01-04-2019,Marenahalli,
0000000000000000009d_2,0.02414763233203756,Banglore,01-07-2019,Marenahalli,
0000000000000000009d_3,0.034837428819254904,Banglore,01-10-2019,Marenahalli,
0000000000000000009d_4,0.037573656267796865,Banglore,01-01-2020,Marenahalli,
0000000000000000009d_5,0.04160943062198961,Banglore,01-04-2020,Marenahalli,
0000000000000000009d_6,0.024472523698932568,Banglore,01-07-2020,Marenahalli,
0000000000000000009d_7,0.034081386899903435,Banglore,01-10-2020,Marenahalli,
0000000000000000009e_0,0.03798120663586869,Banglore,01-01-2019,Maruthi Mandir ward,
0000000000000000009e_1,0.04422688903585223,Banglore,01-04-2019,Maruthi Mandir ward,
0000000000000000009e_2,0.024174013535190664,Banglore,01-07-2019,Maruthi Mandir ward,
0000000000000000009e_3,0.0349696507475552,Banglore,01-10-2019,Maruthi Mandir ward,
0000000000000000009e_4,0.03750263876396105,Banglore,01-01-2020,Maruthi Mandir ward,
0000000000000000009e_5,0.04168024812513722,Banglore,01-04-2020,Maruthi Mandir ward,
0000000000000000009e_6,0.024402899465173718,Banglore,01-07-2020,Maruthi Mandir ward,
0000000000000000009e_7,0.034197816918246644,Banglore,01-10-2020,Maruthi Mandir ward,
0000000000000000009f_0,0.03793722954822494,Banglore,01-01-2019,Mudalapalya,
0000000000000000009f_1,0.044329647715353235,Banglore,01-04-2019,Mudalapalya,
0000000000000000009f_2,0.024233882887425808,Banglore,01-07-2019,Mudalapalya,
0000000000000000009f_3,0.03491178642688111,Banglore,01-10-2019,Mudalapalya,
0000000000000000009f_4,0.03754664893776177,Banglore,01-01-2020,Mudalapalya,
0000000000000000009f_5,0.04178263402555851,Banglore,01-04-2020,Mudalapalya,
0000000000000000009f_6,0.024316758326516526,Banglore,01-07-2020,Mudalapalya,
0000000000000000009f_7,0.03420833737098643,Banglore,01-10-2020,Mudalapalya,
000000000000000000a0_0,0.03796587378829734,Banglore,01-01-2019,Nagarabhavi,
000000000000000000a0_1,0.04405595638699634,Banglore,01-04-2019,Nagarabhavi,
000000000000000000a0_2,0.024263090551865464,Banglore,01-07-2019,Nagarabhavi,
000000000000000000a0_3,0.0349270824561236,Banglore,01-10-2019,Nagarabhavi,
000000000000000000a0_4,0.03727097739789364,Banglore,01-01-2020,Nagarabhavi,
000000000000000000a0_5,0.0418690381238385,Banglore,01-04-2020,Nagarabhavi,
000000000000000000a0_6,0.024317916773318283,Banglore,01-07-2020,Nagarabhavi,
000000000000000000a0_7,0.03429618175505869,Banglore,01-10-2020,Nagarabhavi,
000000000000000000a1_0,0.0378545013353574,Banglore,01-01-2019,Nayandahalli,
000000000000000000a1_1,0.0439052664830577,Banglore,01-04-2019,Nayandahalli,
000000000000000000a1_2,0.024227692128493513,Banglore,01-07-2019,Nayandahalli,
000000000000000000a1_3,0.03445797418790526,Banglore,01-10-2019,Nayandahalli,
000000000000000000a1_4,0.03696272618859822,Banglore,01-01-2020,Nayandahalli,
000000000000000000a1_5,0.041897710414605244,Banglore,01-04-2020,Nayandahalli,
000000000000000000a1_6,0.024329485192042123,Banglore,01-07-2020,Nayandahalli,
000000000000000000a1_7,0.03433082173513646,Banglore,01-10-2020,Nayandahalli,
000000000000000000a2_0,0.037967573474838257,Banglore,01-01-2019,Kempapura Agrahara,
000000000000000000a2_1,0.044226736833907584,Banglore,01-04-2019,Kempapura Agrahara,
000000000000000000a2_2,0.02417443914126709,Banglore,01-07-2019,Kempapura Agrahara,
000000000000000000a2_3,0.03460616303300123,Banglore,01-10-2019,Kempapura Agrahara,
000000000000000000a2_4,0.037630211703469356,Banglore,01-01-2020,Kempapura Agrahara,
000000000000000000a2_5,0.041293193102287316,Banglore,01-04-2020,Kempapura Agrahara,
000000000000000000a2_6,0.024314599913151186,Banglore,01-07-2020,Kempapura Agrahara,
000000000000000000a2_7,0.03303660116943206,Banglore,01-10-2020,Kempapura Agrahara,
000000000000000000a3_0,0.037988436180721966,Banglore,01-01-2019,Vijayanagar,
000000000000000000a3_1,0.04430229895654881,Banglore,01-04-2019,Vijayanagar,
000000000000000000a3_2,0.024232206184915294,Banglore,01-07-2019,Vijayanagar,
000000000000000000a3_3,0.03479261902047625,Banglore,01-10-2019,Vijayanagar,
000000000000000000a3_4,0.037598808937584396,Banglore,01-01-2020,Vijayanagar,
000000000000000000a3_5,0.041490728280932775,Banglore,01-04-2020,Vijayanagar,
000000000000000000a3_6,0.024315453720920085,Banglore,01-07-2020,Vijayanagar,
000000000000000000a3_7,0.03370319076971575,Banglore,01-10-2020,Vijayanagar,
000000000000000000a4_0,0.03804489227326583,Banglore,01-01-2019,Hosahalli,
